ODPA-AP6F-ODPA-PEG1500 (50%) DMAc EAN RT,,,,ODPA-AP6F-ODPA-PEG1500 (50%) DMAc EAN 40C,,,,ODPA-AP6F-ODPA-PEG1500 (50%) DMAc EAN 50C,,,,ODPA-AP6F-ODPA-PEG1500 (50%) DMAc EAN 60C,,,,ODPA-AP6F-ODPA-PEG1500 (50%) DMAc EAN 70C,,,,ODPA-AP6F-ODPA-PEG1500 (50%) DMAc EAN 80C,,,,ODPA-AP6F-ODPA-PEG3400 (50%) DMAc EAN RT,,,,ODPA-AP6F-ODPA-PEG3400 (50%) DMAc EAN 40C,,,,ODPA-AP6F-ODPA-PEG3400 (50%) DMAc EAN 50C,,,,ODPA-AP6F-ODPA-PEG3400 (50%) DMAc EAN 60C,,,,ODPA-AP6F-ODPA-PEG3400 (50%) DMAc EAN 70C,,,,ODPA-AP6F-ODPA-PEG3400 (50%) DMAc EAN 80C,,,,ODPA-AP6F-ODPA-PEG1500 (50%) NMP EAN RT,,,,ODPA-AP6F-ODPA-PEG1500 (50%) NMP EAN 40C,,,,ODPA-AP6F-ODPA-PEG1500 (50%) NMP EAN 50C,,,,ODPA-AP6F-ODPA-PEG1500 (50%) NMP EAN 60C,,,,ODPA-AP6F-ODPA-PEG1500 (50%) NMP EAN 70C,,,,ODPA-AP6F-ODPA-PEG1500 (50%) NMP EAN 80C,,,,ODPA-AP6F-ODPA-PEG2000 (50%) DMAc EAN RT,,,,ODPA-AP6F-ODPA-PEG2000 (50%) DMAc EAN 40C,,,,ODPA-AP6F-ODPA-PEG2000 (50%) DMAc EAN 50C,,,,ODPA-AP6F-ODPA-PEG2000 (50%) DMAc EAN 60C,,,,ODPA-AP6F-ODPA-PEG2000 (50%) DMAc EAN 70C,,,,ODPA-AP6F-ODPA-PEG2000 (50%) DMAc EAN 80C,,,,ODPA-AP6F-ODPA-PEG1500 (50%) 2 step DMAc EAN RT,,,,ODPA-AP6F-ODPA-PEG1500 (50%) 2 step DMAc EAN 40C,,,,ODPA-AP6F-ODPA-PEG1500 (50%) 2 step DMAc EAN 50C,,,,ODPA-AP6F-ODPA-PEG1500 (50%) 2 step DMAc EAN 60C,,,,ODPA-AP6F-ODPA-PEG1500 (50%) 2 step DMAc EAN 70C,,,,ODPA-AP6F-ODPA-PEG1500 (50%) 2 step DMAc EAN 80C,,,,ODPA-AP6F-ODPA-PEG1500 (40%) DMAc EAN RT,,,,ODPA-AP6F-ODPA-PEG1500 (40%) DMAc EAN 40C,,,,ODPA-AP6F-ODPA-PEG1500 (40%) DMAc EAN 50C,,,,ODPA-AP6F-ODPA-PEG1500 (40%) DMAc EAN 60C,,,,ODPA-AP6F-ODPA-PEG1500 (40%) DMAc EAN 70C,,,,ODPA-AP6F-ODPA-PEG1500 (40%) DMAc EAN 80C,,,,ODPA-AP6F-ODPA-PEG990 (50%) DMAc EAN RT,,,,ODPA-AP6F-ODPA-PEG990 (50%) DMAc EAN 40C,,,,ODPA-AP6F-ODPA-PEG990 (50%) DMAc EAN 50C,,,,ODPA-AP6F-ODPA-PEG990 (50%) DMAc EAN 60C,,,,ODPA-AP6F-ODPA-PEG990 (50%) DMAc EAN 70C,,,,ODPA-AP6F-ODPA-PEG990 (50%) DMAc EAN 80C,,,,ODPA-AP6F-ODPA-PEG1500 (30%) DMAc EAN RT,,,,ODPA-AP6F-ODPA-PEG1500 (30%) DMAc EAN 40C,,,,ODPA-AP6F-ODPA-PEG1500 (30%) DMAc EAN 50C,,,,ODPA-AP6F-ODPA-PEG1500 (30%) DMAc EAN 60C,,,,ODPA-AP6F-ODPA-PEG1500 (30%) DMAc EAN 70C,,,,ODPA-AP6F-ODPA-PEG1500 (30%) DMAc EAN 80C,,
1.442864,4519.490482,3163.643337,,1.496467,4285.788951,5142.946742,,1.496467,3495.8104,5768.087159,,1.496467,2773.341335,6378.68507,,1.496467,2179.510474,7192.384564,,1.496467,1312.282104,6561.41052,,,,,,1.502489,1119.722311,4478.889244,,1.496467,1088.921983,2722.304959,,1.496467,1093.116825,3279.350474,,1.496467,1006.662427,3523.318495,,1.496467,904.1437912,3616.575165,,1.445773,10495.70411,2099.140821,,1.499478,1724.523552,2586.785327,,1.490445,1729.633008,3459.266015,,1.490445,1632.987245,4082.468113,,1.493456,4273.383784,6410.075676,,1.490445,1598.169637,5593.59373,,1.451591,3949.468017,7109.042431,,,,,,,,,,,,,,,,,,,,,,1.445773,7489.902846,2995.961138,,1.463715,1801.762634,10810.57581,,1.463715,1879.085738,13153.60016,,1.463715,1893.796939,16097.27398,,1.463715,1908.9044,20997.9484,,1.463715,1917.90239,26850.63346,,1.448682,2361.033809,3541.550714,,1.472586,1586.036939,12688.29551,,1.463715,1667.416847,15006.75162,,1.463715,1681.726731,16817.26731,,1.469629,1681.016586,18491.18245,,1.469629,1687.68325,20252.19899,,1.492317,11559.47681,3467.843044,,1.4785,1875.243968,6563.353888,,1.463715,1939.366792,9696.83396,,1.469629,1940.088355,13580.61848,,1.475543,1881.307797,16931.77017,,1.463715,1911.007511,24843.09764,,,,,,,,,,,,,,,,,,,,,,,,
1.445773,4401.955822,3081.369076,,1.499478,4255.460676,5106.552811,,1.499478,3473.455535,5731.201632,,1.499478,2747.866851,6320.093758,,1.499478,2142.61892,7070.642435,,1.499478,1323.611239,6618.056196,,,,,,1.5055,1100.684923,4402.739693,,1.499478,1077.960685,2694.901713,,1.499478,1090.643957,3271.931872,,1.499478,981.060389,3433.711361,,1.499478,900.0369142,3600.147657,,1.448682,10495.36038,2099.072075,,1.502489,1751.525299,2627.287949,,1.493456,1750.556568,3501.113135,,1.493456,1605.003427,4012.508568,,1.496467,4233.387119,6350.080679,,1.493456,1601.282219,5604.487767,,1.4545,4041.015999,7273.828799,,,,,,,,,,,,,,,,,,,,,,1.448682,7321.543703,2928.617481,,1.466672,1799.982172,10799.89303,,1.466672,1857.416243,13001.9137,,1.466672,1863.148578,15836.76291,,1.466672,1896.270772,20858.97849,,1.466672,1924.814295,26947.40013,,1.451591,2356.358446,3534.537669,,1.475543,1553.206214,12425.64971,,1.466672,1644.313343,14798.82008,,1.466672,1665.679745,16656.79745,,1.472586,1669.231538,18361.54691,,1.472586,1666.036974,19992.44369,,1.495226,11295.05823,3388.517468,,1.481457,1866.958355,6534.354241,,1.466672,1948.320481,9741.602404,,1.472586,1921.261066,13448.82746,,1.4785,1897.608475,17078.47628,,1.466672,1895.395297,24640.13886,,,,,,,,,,,,,,,,,,,,,,,,
1.448682,4425.407049,3097.784934,,1.502489,4275.938519,5131.126223,,1.502489,3492.023808,5761.839284,,1.502489,2734.179667,6288.613235,,1.502489,2121.33076,7000.391509,,1.502489,1321.924819,6609.624096,,,,,,1.508511,1113.802923,4455.211693,,1.502489,1071.215641,2678.039102,,1.502489,1084.263402,3252.790205,,1.502489,990.2067534,3465.723637,,1.502489,902.5550484,3610.220194,,1.451591,10313.98882,2062.797763,,1.5055,1718.742895,2578.114342,,1.496467,1724.169664,3448.339327,,1.496467,1575.128324,3937.820809,,1.499478,4238.36942,6357.554131,,1.496467,1569.295013,5492.532544,,1.457409,4035.502828,7263.90509,,,,,,,,,,,,,,,,,,,,,,1.451591,7253.586651,2901.43466,,1.469629,1793.25855,10759.5513,,1.469629,1858.701648,13010.91153,,1.469629,1858.495803,15797.21432,,1.469629,1886.365533,20750.02086,,1.469629,1922.609613,26916.53459,,1.4545,2403.288503,3604.932755,,1.4785,1546.046837,12368.3747,,1.469629,1638.491032,14746.41929,,1.469629,1658.002037,16580.02037,,1.475543,1649.75444,18147.29884,,1.475543,1669.132352,20029.58822,,1.498135,11265.31133,3379.593398,,1.484414,1882.822657,6589.879298,,1.469629,1932.290437,9661.452183,,1.475543,1878.811076,13151.67753,,1.481457,1887.92301,16991.30709,,1.469629,1880.989859,24452.86817,,,,,,,,,,,,,,,,,,,,,,,,
1.451591,4392.11307,3074.479149,,1.5055,4283.890227,5140.668273,,1.5055,3465.198673,5717.57781,,1.5055,2742.641772,6308.076075,,1.5055,2137.140244,7052.562806,,1.5055,1286.476805,6432.384027,,,,,,1.511522,1076.045919,4304.183677,,1.5055,1095.36258,2738.40645,,1.5055,1051.698945,3155.096834,,1.5055,969.3740798,3392.809279,,1.5055,873.9341488,3495.736595,,1.4545,10529.07,2105.814,,1.508511,1726.551394,2589.827092,,1.499478,1729.253523,3458.507045,,1.499478,1580.954488,3952.38622,,1.502489,4218.95883,6328.438244,,1.499478,1550.36399,5426.273965,,1.460318,3989.882999,7181.789399,,,,,,,,,,,,,,,,,,,,,,1.4545,7337.586584,2935.034634,,1.472586,1784.912277,10709.47366,,1.472586,1859.520062,13016.64043,,1.472586,1902.749738,16173.37277,,1.472586,1892.297499,20815.27248,,1.472586,1887.586318,26426.20846,,1.457409,2382.400754,3573.601131,,1.481457,1549.651197,12397.20957,,1.472586,1628.064831,14652.58348,,1.472586,1671.462174,16714.62174,,1.4785,1660.057212,18260.62934,,1.4785,1676.14276,20113.71312,,1.501044,11334.34858,3400.304573,,1.487371,1898.306356,6644.072248,,1.472586,1908.747301,9543.736503,,1.4785,1896.862759,13278.03931,,1.484414,1870.488666,16834.398,,1.472586,1901.75923,24722.86999,,,,,,,,,,,,,,,,,,,,,,,,
1.4545,4378.934607,3065.254225,,1.508511,4291.274858,5149.52983,,1.508511,3463.457801,5714.705371,,1.508511,2743.29048,6309.568104,,1.508511,2140.167089,7062.551393,,1.508511,1290.91012,6454.550598,,,,,,1.514533,1094.654761,4378.619045,,1.508511,1087.600138,2719.000345,,1.508511,1041.480699,3124.442097,,1.508511,974.5833401,3411.04169,,1.508511,872.8523249,3491.409299,,1.457409,10585.72836,2117.145673,,1.511522,1707.86104,2561.79156,,1.502489,1725.560211,3451.120421,,1.502489,1582.498519,3956.246298,,1.5055,4193.591659,6290.387489,,1.502489,1568.615413,5490.153946,,1.463227,3980.27167,7164.489007,,,,,,,,,,,,,,,,,,,,,,1.457409,7428.045073,2971.218029,,1.475543,1785.306045,10711.83627,,1.475543,1848.865197,12942.05638,,1.475543,1850.453783,15728.85716,,1.475543,1877.899207,20656.89127,,1.475543,1884.431395,26382.03953,,1.460318,2354.625762,3531.938642,,1.484414,1569.494434,12555.95548,,1.475543,1605.853065,14452.67758,,1.475543,1646.421102,16464.21102,,1.481457,1665.736572,18323.10229,,1.481457,1686.913878,20242.96653,,1.503953,11232.44139,3369.732418,,1.490328,1891.714212,6620.999742,,1.475543,1910.46259,9552.31295,,1.481457,1876.206709,13133.44696,,1.487371,1876.91592,16892.24328,,1.475543,1849.135942,24038.76725,,,,,,,,,,,,,,,,,,,,,,,,
1.457409,4376.302283,3063.411598,,1.511522,4262.650944,5115.181133,,1.511522,3442.896188,5680.77871,,1.511522,2734.975376,6290.443364,,1.511522,2130.086497,7029.285439,,1.511522,1265.328951,6326.644756,,,,,,1.517544,1079.318668,4317.274673,,1.511522,1054.336249,2635.840622,,1.511522,1038.58233,3115.746989,,1.511522,965.0349757,3377.622415,,1.511522,868.9834908,3475.933963,,1.460318,10395.89448,2079.178895,,1.514533,1691.049557,2536.574336,,1.5055,1715.266261,3430.532522,,1.5055,1576.677876,3941.69469,,1.508511,4249.623898,6374.435847,,1.5055,1561.788406,5466.259419,,1.466136,3984.51577,7172.128387,,,,,,,,,,,,,,,,,,,,,,1.460318,7318.971505,2927.588602,,1.4785,1795.735284,10774.4117,,1.4785,1830.512766,12813.58936,,1.4785,1834.30971,15591.63254,,1.4785,1865.401608,20519.41769,,1.4785,1893.539071,26509.54699,,1.463227,2374.209403,3561.314105,,1.487371,1557.683147,12461.46518,,1.4785,1594.560556,14351.04501,,1.4785,1635.186952,16351.86952,,1.484414,1669.681684,18366.49852,,1.484414,1703.529913,20442.35896,,1.506862,11524.78884,3457.436653,,1.493285,1857.534227,6501.369795,,1.4785,1924.235546,9621.177731,,1.484414,1885.63193,13199.42351,,1.490328,1867.533341,16807.80007,,1.4785,1860.813082,24190.57007,,,,,,,,,,,,,,,,,,,,,,,,
1.460318,4331.164589,3031.815212,,1.514533,4216.800444,5060.160533,,1.514533,3437.569868,5671.990283,,1.514533,2690.427717,6187.983748,,1.514533,2107.873696,6955.983197,,1.514533,1254.261701,6271.308506,,,,,,1.520555,1069.072727,4276.290908,,1.514533,1054.576221,2636.440552,,1.514533,1029.627238,3088.881714,,1.514533,976.3191845,3417.117146,,1.514533,853.7588281,3415.035312,,1.463227,10256.18538,2051.237077,,1.517544,1654.89494,2482.34241,,1.508511,1691.257078,3382.514156,,1.508511,1574.68021,3936.700526,,1.511522,4221.264159,6331.896239,,1.508511,1548.271401,5418.949902,,1.469045,3922.60355,7060.686389,,,,,,,,,,,,,,,,,,,,,,1.463227,7242.507857,2897.003143,,1.481457,1782.12524,10692.75144,,1.481457,1826.79972,12787.59804,,1.481457,1841.094756,15649.30543,,1.481457,1844.188911,20286.07802,,1.481457,1894.168815,26518.36341,,1.466136,2381.946646,3572.919969,,1.490328,1532.141362,12257.1309,,1.481457,1622.685117,14604.16605,,1.481457,1637.795596,16377.95596,,1.487371,1644.251823,18086.77006,,1.487371,1681.559085,20178.70901,,1.509771,11256.94987,3377.084962,,1.496242,1829.377957,6402.822849,,1.481457,1904.113275,9520.566374,,1.487371,1879.749647,13158.24753,,1.493285,1863.321849,16769.89664,,1.481457,1869.121493,24298.5794,,,,,,,,,,,,,,,,,,,,,,,,
1.463227,4313.944521,3019.761165,,1.517544,4228.931762,5074.718115,,1.517544,3418.504046,5640.531675,,1.517544,2717.170504,6249.49216,,1.517544,2120.419693,6997.384987,,1.517544,1258.154239,6290.771196,,,,,,1.523566,1080.707424,4322.829696,,1.517544,1073.891409,2684.728522,,1.517544,1049.530565,3148.591694,,1.517544,979.3794725,3427.828154,,1.517544,859.4547134,3437.818854,,1.466136,10456.29,2091.258001,,1.520555,1665.853885,2498.780828,,1.511522,1662.501045,3325.00209,,1.511522,1562.510956,3906.277391,,1.514533,4176.661097,6264.991645,,1.511522,1543.045116,5400.657906,,1.471954,3942.017993,7095.632388,,,,,,,,,,,,,,,,,,,,,,1.466136,7192.236693,2876.894677,,1.484414,1786.177709,10717.06625,,1.484414,1826.143855,12783.00699,,1.484414,1858.461512,15796.92285,,1.484414,1849.191021,20341.10123,,1.484414,1909.779312,26736.91037,,1.469045,2394.648093,3591.972139,,1.493285,1543.04568,12344.36544,,1.484414,1620.140024,14581.26022,,1.484414,1655.603461,16556.03461,,1.490328,1625.702627,17882.7289,,1.490328,1658.592323,19903.10788,,1.51268,11303.21093,3390.963278,,1.499199,1830.047184,6405.165144,,1.484414,1901.780798,9508.903992,,1.490328,1868.112105,13076.78474,,1.496242,1835.138031,16516.24228,,1.484414,1870.414946,24315.3943,,,,,,,,,,,,,,,,,,,,,,,,
1.466136,4258.983426,2981.288398,,1.520555,4206.371667,5047.646001,,1.520555,3378.725013,5574.896272,,1.520555,2685.233625,6176.037339,,1.520555,2099.231889,6927.465235,,1.520555,1242.401525,6212.007623,,,,,,1.526577,1075.303468,4301.21387,,1.520555,1041.562265,2603.905663,,1.520555,1095.064914,3285.194742,,1.520555,956.1243832,3346.435341,,1.520555,872.7056781,3490.822712,,1.469045,10473.53901,2094.707802,,1.523566,1657.043949,2485.565923,,1.514533,1678.48492,3356.969839,,1.514533,1549.700454,3874.251136,,1.517544,4070.408585,6105.612878,,1.514533,1534.439982,5370.539938,,1.474863,3868.265057,6962.877102,,,,,,,,,,,,,,,,,,,,,,1.469045,7296.428904,2918.571562,,1.487371,1769.884876,10619.30926,,1.487371,1820.117414,12740.8219,,1.487371,1852.712514,15748.05637,,1.487371,1873.435866,20607.79452,,1.487371,1879.245648,26309.43907,,1.471954,2352.82719,3529.240786,,1.496242,1546.993606,12375.94885,,1.487371,1646.59098,14819.31882,,1.487371,1637.025518,16370.25518,,1.493285,1628.401997,17912.42196,,1.493285,1662.405755,19948.86906,,1.515589,11329.16454,3398.749363,,1.502156,1791.053647,6268.687765,,1.487371,1898.530106,9492.650529,,1.493285,1851.701216,12961.90851,,1.499199,1824.189905,16417.70914,,1.487371,1872.874214,24347.36478,,,,,,,,,,,,,,,,,,,,,,,,
1.469045,4273.977555,2991.784289,,1.523566,4184.084275,5020.901129,,1.523566,3397.954971,5606.625702,,1.523566,2673.345037,6148.693586,,1.523566,2100.271008,6930.894325,,1.523566,1260.393616,6301.96808,,,,,,1.529588,1078.584186,4314.336746,,1.523566,1045.683436,2614.208591,,1.523566,1049.08712,3147.26136,,1.523566,953.0720078,3335.752027,,1.523566,874.5883882,3498.353553,,1.471954,10571.39066,2114.278131,,1.526577,1642.91905,2464.378576,,1.517544,1690.914743,3381.829486,,1.517544,1557.633538,3894.083845,,1.520555,4119.711182,6179.566773,,1.517544,1501.247728,5254.367048,,1.477772,3861.525975,6950.746755,,,,,,,,,,,,,,,,,,,,,,1.471954,7166.720643,2866.688257,,1.490328,1758.040065,10548.24039,,1.490328,1795.893315,12571.2532,,1.490328,1845.338613,15685.37821,,1.490328,1872.414324,20596.55756,,1.490328,1848.588239,25880.23534,,1.474863,2353.111099,3529.666648,,1.499199,1512.924316,12103.39453,,1.490328,1619.667766,14577.0099,,1.490328,1630.180885,16301.80885,,1.496242,1611.916827,17731.0851,,1.496242,1669.88657,20038.63884,,1.518498,11125.91851,3337.775552,,1.505113,1819.243574,6367.352509,,1.490328,1876.97156,9384.857799,,1.496242,1854.236737,12979.65716,,1.502156,1810.437334,16293.93601,,1.490328,1853.167324,24091.17521,,,,,,,,,,,,,,,,,,,,,,,,
1.471954,4247.324016,2973.126811,,1.526577,4172.608711,5007.130453,,1.526577,3402.969773,5614.900126,,1.526577,2686.673533,6179.349126,,1.526577,2093.692698,6909.185903,,1.526577,1249.13823,6245.691151,,,,,,1.532599,1064.67976,4258.71904,,1.526577,1046.952961,2617.382403,,1.526577,1012.362552,3037.087656,,1.526577,977.2406473,3420.342265,,1.526577,856.6356183,3426.542473,,1.474863,10340.06753,2068.013507,,1.529588,1647.086216,2470.629324,,1.520555,1672.630233,3345.260466,,1.520555,1539.301297,3848.253242,,1.523566,4190.10871,6285.163065,,1.520555,1519.763091,5319.170817,,1.480681,3908.191463,7034.744634,,,,,,,,,,,,,,,,,,,,,,1.474863,7065.477441,2826.190976,,1.493285,1728.105783,10368.6347,,1.493285,1785.856586,12500.9961,,1.493285,1836.957594,15614.13955,,1.493285,1852.066638,20372.73302,,1.493285,1847.361557,25863.0618,,1.477772,2389.331948,3583.997922,,1.502156,1514.866364,12118.93091,,1.493285,1601.052512,14409.47261,,1.493285,1615.549954,16155.49954,,1.499199,1613.069406,17743.76347,,1.499199,1654.582764,19854.99317,,1.521407,11143.49712,3343.049137,,1.50807,1823.142424,6380.998484,,1.493285,1890.864014,9454.320071,,1.499199,1844.138386,12908.9687,,1.511027,1829.16582,16462.49238,,1.493285,1848.118851,24025.54506,,,,,,,,,,,,,,,,,,,,,,,,
1.474863,4236.504989,2965.553492,,1.529588,4164.351251,4997.221501,,1.529588,3368.430188,5557.90981,,1.529588,2627.307173,6042.806498,,1.529588,2090.41856,6898.381247,,1.529588,1298.570934,6492.854671,,,,,,1.53561,1034.822046,4139.288183,,1.529588,1034.771243,2586.928108,,1.529588,981.9738366,2945.92151,,1.529588,953.3301356,3336.655475,,1.529588,841.5752874,3366.30115,,1.477772,10278.65255,2055.730509,,1.532599,1637.720641,2456.580961,,1.523566,1683.725732,3367.451464,,1.523566,1526.440083,3816.100209,,1.526577,4159.022511,6238.533767,,1.523566,1541.220786,5394.272751,,1.48359,3952.607082,7114.692748,,,,,,,,,,,,,,,,,,,,,,1.477772,7078.930386,2831.572154,,1.496242,1741.389555,10448.33733,,1.496242,1800.752765,12605.26936,,1.496242,1814.356431,15422.02967,,1.496242,1839.122274,20230.34502,,1.496242,1843.800047,25813.20066,,1.480681,2381.469102,3572.203652,,1.505113,1528.661975,12229.2958,,1.496242,1595.066887,14355.60198,,1.496242,1601.227297,16012.27297,,1.502156,1613.210111,17745.31122,,1.502156,1636.53148,19638.37776,,1.524316,10960.06912,3288.020736,,1.511027,1816.313657,6357.097798,,1.496242,1883.366985,9416.834925,,1.502156,1894.213775,13259.49643,,1.513984,1788.599184,16097.39266,,1.496242,1844.248343,23975.22846,,,,,,,,,,,,,,,,,,,,,,,,
1.477772,4268.346413,2987.842489,,1.532599,4145.937294,4975.124752,,1.532599,3336.592478,5505.377589,,1.532599,2667.922056,6136.22073,,1.532599,2082.309174,6871.620274,,1.532599,1248.843854,6244.219269,,,,,,1.538621,1045.269122,4181.076487,,1.532599,1039.712133,2599.280331,,1.532599,985.5852308,2956.755693,,1.532599,953.3721873,3336.802655,,1.532599,850.3343134,3401.337254,,1.480681,10254.08226,2050.816452,,1.53561,1632.316251,2448.474376,,1.526577,1687.89919,3375.79838,,1.526577,1535.170012,3837.925031,,1.529588,4081.024943,6121.537415,,1.526577,1535.82397,5375.383894,,1.486499,3943.416136,7098.149044,,,,,,,,,,,,,,,,,,,,,,1.480681,7100.600076,2840.24003,,1.499199,1730.838411,10385.03047,,1.499199,1793.22916,12552.60412,,1.499199,1789.018288,15206.65545,,1.499199,1824.270683,20066.97752,,1.499199,1837.368837,25723.16372,,1.48359,2367.596152,3551.394229,,1.50807,1524.177884,12193.42307,,1.511027,1599.601464,14396.41317,,1.499199,1593.830064,15938.30064,,1.505113,1617.691524,17794.60676,,1.505113,1644.135611,19729.62733,,1.527225,10889.54605,3266.863816,,1.513984,1803.311983,6311.591941,,1.499199,1876.836952,9384.184759,,1.505113,1836.104491,12852.73144,,1.516941,1782.522343,16042.70109,,1.499199,1834.819696,23852.65605,,,,,,,,,,,,,,,,,,,,,,,,
1.480681,4246.924825,2972.847378,,1.53561,4131.395145,4957.674174,,1.53561,3341.645563,5513.715179,,1.53561,2622.548382,6031.861278,,1.53561,2067.5162,6822.80346,,1.53561,1206.357932,6031.789658,,,,,,1.541632,1055.779899,4223.119597,,1.53561,1021.869028,2554.672569,,1.53561,987.1263151,2961.378945,,1.53561,923.7219611,3233.026864,,1.53561,834.6057636,3338.423054,,1.48359,10371.54272,2074.308543,,1.538621,1647.746667,2471.62,,1.529588,1674.830785,3349.661569,,1.529588,1531.747218,3829.368045,,1.532599,4065.471216,6098.206824,,1.529588,1516.238844,5306.835953,,1.489408,3904.392675,7027.906815,,,,,,,,,,,,,,,,,,,,,,1.48359,7140.163472,2856.065389,,1.502156,1733.865579,10403.19347,,1.502156,1785.736854,12500.15798,,1.502156,1807.075368,15360.14063,,1.502156,1813.507608,19948.58368,,1.502156,1853.565735,25949.9203,,1.486499,2378.722098,3568.083147,,1.511027,1527.119364,12216.95491,,1.513984,1560.587843,14045.29058,,1.502156,1611.062315,16110.62315,,1.50807,1600.282967,17603.11264,,1.50807,1627.989846,19535.87815,,1.530134,11050.17407,3315.052221,,1.516941,1788.656598,6260.298095,,1.502156,1852.47272,9262.363602,,1.50807,1821.135913,12747.95139,,1.519898,1788.636719,16097.73047,,1.502156,1818.19453,23636.5289,,,,,,,,,,,,,,,,,,,,,,,,
1.48359,4290.171594,3003.120116,,1.538621,4131.170022,4957.404027,,1.538621,3328.517711,5492.054223,,1.538621,2617.971785,6021.335106,,1.538621,2047.880527,6758.00574,,1.538621,1192.588305,5962.941523,,,,,,1.544643,1050.770084,4203.080338,,1.538621,1009.437398,2523.593494,,1.538621,972.6368186,2917.910456,,1.538621,931.3795734,3259.828507,,1.538621,819.1367122,3276.546849,,1.486499,10405.0796,2081.01592,,1.541632,1627.802358,2441.703537,,1.532599,1648.632178,3297.264356,,1.532599,1510.634272,3776.585681,,1.53561,4087.797875,6131.696813,,1.532599,1507.174174,5275.109608,,1.492317,3879.420115,6982.956207,,,,,,,,,,,,,,,,,,,,,,1.486499,7339.529601,2935.81184,,1.505113,1736.424935,10418.54961,,1.505113,1793.607377,12555.25164,,1.505113,1818.192424,15454.6356,,1.505113,1819.376187,20013.13806,,1.505113,1849.071518,25887.00126,,1.489408,2366.975439,3550.463158,,1.513984,1513.558246,12108.46597,,1.516941,1548.722065,13938.49858,,1.505113,1620.725602,16207.25602,,1.511027,1582.167666,17403.84433,,1.511027,1624.546749,19494.56099,,1.533043,10894.02482,3268.207446,,1.519898,1799.587811,6298.557337,,1.505113,1858.328896,9291.644481,,1.511027,1835.199319,12846.39523,,1.522855,1790.790665,16117.11598,,1.505113,1840.241671,23923.14172,,,,,,,,,,,,,,,,,,,,,,,,
1.486499,4223.486408,2956.440485,,1.541632,4117.69891,4941.238692,,1.541632,3328.762917,5492.458813,,1.541632,2640.303289,6072.697565,,1.541632,2048.281398,6759.328614,,1.541632,1204.763808,6023.819038,,,,,,1.547654,1059.035931,4236.143724,,1.541632,993.1172928,2482.793232,,1.541632,969.4972361,2908.491708,,1.541632,929.5025052,3253.258768,,1.541632,839.8358007,3359.343203,,1.489408,10399.39781,2079.879563,,1.544643,1604.382541,2406.573812,,1.53561,1616.257305,3232.51461,,1.53561,1507.215718,3768.039296,,1.538621,4064.956591,6097.434886,,1.53561,1523.758965,5333.156377,,1.495226,3820.917918,6877.652252,,,,,,,,,,,,,,,,,,,,,,1.489408,7183.583245,2873.433298,,1.50807,1738.809761,10432.85857,,1.50807,1781.43146,12470.02022,,1.50807,1791.788593,15230.20304,,1.50807,1814.241532,19956.65685,,1.50807,1832.789995,25659.05993,,1.492317,2370.211166,3555.316748,,1.516941,1509.277148,12074.21718,,1.519898,1562.519996,14062.67996,,1.50807,1631.043718,16310.43718,,1.513984,1585.655402,17442.20942,,1.513984,1645.872018,19750.46422,,1.535952,10920.34102,3276.102306,,1.522855,1790.976355,6268.417241,,1.50807,1861.863296,9309.316478,,1.513984,1827.461576,12792.23103,,1.525812,1811.95611,16307.60499,,1.50807,1796.79495,23358.33435,,,,,,,,,,,,,,,,,,,,,,,,
1.489408,4176.716525,2923.701568,,1.544643,4080.02066,4896.024791,,1.544643,3319.979842,5477.966739,,1.544643,2629.097491,6046.924229,,1.544643,2038.289431,6726.355123,,1.544643,1184.625078,5923.12539,,,,,,1.550665,1042.972057,4171.888227,,1.544643,979.7778453,2449.444613,,1.544643,944.5944886,2833.783466,,1.544643,906.4243178,3172.485112,,1.544643,822.0271437,3288.108575,,1.492317,10228.94905,2045.789809,,1.547654,1601.702474,2402.553711,,1.538621,1627.013804,3254.027608,,1.538621,1514.121885,3785.304713,,1.541632,4071.419892,6107.129838,,1.538621,1533.219259,5366.267408,,1.498135,3858.800311,6945.84056,,,,,,,,,,,,,,,,,,,,,,1.492317,7044.55355,2817.82142,,1.511027,1736.19721,10417.18326,,1.511027,1800.060205,12600.42144,,1.511027,1785.90389,15180.18307,,1.511027,1826.86299,20095.49289,,1.511027,1846.249549,25847.49369,,1.495226,2292.933187,3439.39978,,1.519898,1503.987115,12031.89692,,1.522855,1560.362359,14043.26123,,1.511027,1617.520817,16175.20817,,1.516941,1596.076204,17556.83825,,1.516941,1637.305895,19647.67074,,1.538861,10913.76712,3274.130136,,1.525812,1783.805156,6243.318045,,1.511027,1850.777973,9253.889865,,1.516941,1802.190507,12615.33355,,1.528769,1798.008926,16182.08033,,1.511027,1802.660757,23434.58985,,,,,,,,,,,,,,,,,,,,,,,,
